method,method_label,dataset,scenario,seed,fold,split_signature,best_val_auc,n_test_positive,accuracy,auc,aupr,f1,threshold
gcn,GCN (leak-safe KNN graph),bindingdb,cold_pair,983997847,2,b3cf07d59bdc3e1f2b3148b95d02e95198c5ddf26efd2fe0a722234d1129296a,0.5853362229480175,732,0.8369349230004968,0.4790625279942668,0.08283383646991031,0.05878136200716846,0.4998169541358948
gcn,GCN (leak-safe KNN graph),bindingdb,cold_pair,983997847,3,cb3eb24cc3f35d3248ba1e807c2bc1e8ba6180a8b79931b4372d487d74d59b8c,0.5273673257023934,691,0.5382186554400736,0.5042225763957099,0.09314891364200717,0.15340086830680175,3.177988096817743e-38
gcn,GCN (leak-safe KNN graph),bindingdb,cold_pair,983997847,4,b1ee7b4942b8c6aa621a1b8d5b9dd55945af4aae50932fc4fc5366d293b027b6,0.5046606878045335,771,0.23405258813819124,0.48604234903043364,0.0886235808463202,0.1613736121869352,0.006411040872845748
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,1941488137,0,b8f4b00318dc9ff3a71214100e4aa6df2e9f73a506a45512b1452972c20df9a5,0.6381495578277254,4204,0.7922325058385953,0.5629459104463964,0.10418103190038916,0.13175492499548166,0.4954492747783661
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,1941488137,1,6324786832b507b8d88ac5af97a996d64cf4221232f8a2c04500f4f96dfda2e5,0.54273991702415,3581,0.4144093828539514,0.5659313352975823,0.11046038666102637,0.18735247489871412,0.5024669931604437
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,1941488137,2,18a6cc162f1fa8d7979557f3103d6589ad6c76101e9d4b05edbc3508c39d7449,0.6343583034791825,3319,0.610205702703443,0.5312033912137346,0.09743823203547214,0.15326947105372762,0.48404634763116705
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,1941488137,3,d8a62a5b9d02c5fdecaf03b3e4205a1fd809acb1a39813a2983042d6e71103a7,0.6427235775935177,5585,0.7207943354765199,0.605137972683898,0.11865117220749838,0.20051270100209742,0.49618881940841675
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,1941488137,4,6f23544a9a5ff66b69f436861c5b792732177ec1bed1d2b13661542bac6e24ff,0.5458524020768237,3985,0.38583323827991334,0.5678967237554884,0.11196136335597642,0.18723584108199492,0.5018138289451599
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,4198936517,0,22e974af8b2c809bdefdffe3e21f5cd4dca5166faa3d99cf8e431c989fe973ec,0.6151510651407252,5398,0.6442621846475125,0.42465155435417806,0.09677016921069267,0.11400528501321253,0.0036371836178834003
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,4198936517,1,7de9c60893654c75d6754628b7974dd61c3826b3a821f9d60b154eb8dce8beb7,0.5693929139110927,3710,0.388752756677285,0.5728078879113054,0.10848745191001644,0.18849019161326003,0.5014519171682122
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,4198936517,2,a1b2551830003e141ac4c3d8c0b31d0bf510c9258df9358bc6e3050d3e4a2ad1,0.565754585307097,4675,0.3534662129314536,0.6030853064142526,0.12491770942248438,0.1820910209102091,0.5039423108100891
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,4198936517,3,54e27bd08e4aef100ce01bad8ce9e207fa9a2710a2c83e4014f33c0e5ca75c50,0.5358204089751311,3397,0.36130810608290737,0.5396575785193415,0.09467910327046006,0.1829510441629579,0.5014522671699524
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,4198936517,4,0daede7857fabe586f0f52f24e384964600ef55eaaa7afdc863972f69e5aa1ee,0.5623910433588802,3494,0.5650465733465161,0.5549579350847262,0.10638347420116603,0.18274260571987289,0.5024059414863586
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,983997847,0,a5feacf2df5d6831b820604ee4902c21b8ee04ab2881d4c6d5d7c3b487a651d3,0.5642452090329587,5465,0.7788904599517591,0.41886312381293583,0.10274480469299915,0.10587918740750707,0.2040686023235321
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,983997847,1,0f751e4977a964aa5d45f5e60f178b601671b9f0c0c50246a40f80b5ea0bea35,0.5283575498801607,4229,0.34173133558331004,0.5972125771222037,0.11698965379615783,0.19177576013513514,0.5019172934310077
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,983997847,2,97af94b0063094defb869e774b6c443798a524b786f6404e94fa204ec20371a1,0.547814620286984,3754,0.40599118516007165,0.56289602580547,0.10024235440406634,0.19032843703581448,0.49930644035339355
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,983997847,3,998506e928ef1e0c00d67e1ebc691c0912c556c62ce64b142e76df88d3301536,0.5508903841614519,3428,0.4789699798451257,0.544877894857233,0.10084409382168825,0.17839668799397818,0.49915024638175964
gcn,GCN (leak-safe KNN graph),bindingdb,cold_protein,983997847,4,265ebe6c7813d7d91f031416042ef8a1914cf0307163f2e590e14d3be8496eaa,0.5803560567569961,3798,0.772799080855953,0.6087405624367582,0.12254219495931937,0.15566625155666253,0.49199503660202026
gcn,GCN (leak-safe KNN graph),bindingdb,random,1941488137,0,b9f98ff3affb86a1ce4b9c5e5472552e0a3af3744fa4dc64867fb8ca8a7429c5,0.9210151930975291,4135,0.920677146311971,0.9250571740633897,0.5904696823688153,0.5937851835172259,0.8367561557521556
gcn,GCN (leak-safe KNN graph),bindingdb,random,1941488137,1,df7fca01d0b5a54dcc2c252649e73083ec1e03258bb2ba439dac4818d4116d32,0.9258196574498231,4135,0.926547213367044,0.9222327493058491,0.609111260869144,0.5832605712860172,0.8492563757177902
gcn,GCN (leak-safe KNN graph),bindingdb,random,1941488137,2,e37319a5252456b0cc89339cc40f83f8ec8d2f500338ef847eb2394b202c8a1c,0.9225080015615654,4135,0.914125535890953,0.9248094670645638,0.6177059197758743,0.5966542750929368,0.7705004134243482
gcn,GCN (leak-safe KNN graph),bindingdb,random,1941488137,3,95055dd9f725f176b4a64f81e2a0e31b3e2c38f4ab090b7d7294df43883af058,0.9277777554395266,4135,0.9282620644168407,0.9286390721843935,0.6244397839193501,0.6127002967359051,0.8889106273651123
gcn,GCN (leak-safe KNN graph),bindingdb,random,1941488137,4,bc251326e2f97ec272acb637b42fda0727940e6e0898341d9a1cc3254c6c327b,0.9195394368421284,4134,0.9269252759818798,0.9240018084306362,0.6160010282959575,0.6059528044586743,0.8330960554374408
gcn,GCN (leak-safe KNN graph),bindingdb,random,4198936517,0,e19bb407247a1c3f9a14d3d79cb8a3d6a8146026a241c41e590d6d6d17e2d3b7,0.9288213944722333,4135,0.9285039023854018,0.9248509041143159,0.6113895991755921,0.6134094151212554,0.8475467622198468
gcn,GCN (leak-safe KNN graph),bindingdb,random,4198936517,1,95cdd6a9a549c0f479bbeda625fb14b4b7422a760aa633756e0585d4b7a1f46b,0.9239048570831181,4135,0.9288116961635704,0.927168021826827,0.6353642552181995,0.6055068226120858,0.8422722196578978
gcn,GCN (leak-safe KNN graph),bindingdb,random,4198936517,2,eebf7de3343762db7f3b4472b0332993b822fe13571c34630f8b932c3b6554d3,0.9231515259624903,4135,0.922787732219413,0.9221925930908031,0.6081128813533477,0.593141797961075,0.8139520956637104
gcn,GCN (leak-safe KNN graph),bindingdb,random,4198936517,3,0705f193b18c75afb116332bc4434d9d915e73660944c5a068ffa67401f3f12b,0.9230057323201678,4135,0.9211608222490931,0.9229822657030189,0.6156857018098403,0.5940683721983246,0.7826121448245765
gcn,GCN (leak-safe KNN graph),bindingdb,random,4198936517,4,0f34655d6654128ba545e6b71007cf13a0096db925a2eca3b4d7ff413699a623,0.9229857558313801,4134,0.9248581607072173,0.9245490889502582,0.6209107235259876,0.5977633902295468,0.8471292073596014
gcn,GCN (leak-safe KNN graph),bindingdb,random,983997847,0,50221d3d5a60a5f8305cd6466d4a636bf326cb35a8869f82e4274a1122350a14,0.9298496079271386,4135,0.9179509728481917,0.9245430446727657,0.6181794349881109,0.6022170112982307,0.8339316910178693
gcn,GCN (leak-safe KNN graph),bindingdb,random,983997847,1,ca7853b850250bd472514b6099f39ed64f5af5c79271809d93cd00db9eb88d59,0.925945474603358,4135,0.9226997911399363,0.9244736602776019,0.6131914193874637,0.5829181494661921,0.8179832949377086
gcn,GCN (leak-safe KNN graph),bindingdb,random,983997847,2,869a929e679ec92faf0964819aa84b6417cbbde21ead1497154a3892b41c1055,0.9250300652553116,4135,0.9248103770473782,0.9218047107228967,0.6178516229321319,0.5985915492957746,0.808795419506831
gcn,GCN (leak-safe KNN graph),bindingdb,random,983997847,3,0e34704dcc33f0c5c9228868f6d64cca9fa5b9d85a2e751d618cd9213aabcf4c,0.9261410723920173,4135,0.9275585357810268,0.9276685006777019,0.6197003258740781,0.611576093363197,0.898305556594509
gcn,GCN (leak-safe KNN graph),bindingdb,random,983997847,4,f0040bedf05f81f4adef9fcf43325837a5e5af196f2e5cb5be7e93b9224a3eb6,0.925328012849287,4134,0.9284646171438624,0.9219445971657271,0.6099179604254407,0.6054578532443905,0.8085021146519542
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,1941488137,0,0dde78d724b699a171b9e73ce8da6eed90afbb0e81889dba066c152277a6831a,0.8766976297821432,2947,0.9163710398864793,0.8419433518917918,0.5313938815638715,0.5234663385480752,0.7938928718436249
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,1941488137,1,05c1111bb5eaeec4581c48562a2d93fdad2397fb306560bc5c63ed2285481684,0.8747123662540659,2789,0.9141106294207765,0.8494782555706926,0.5567870467248275,0.5427728613569321,0.7125486554838198
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,1941488137,2,8d7becc9ec965fae3cad75020e65aae6611a1463eb00b269d8a65490c505b6e2,0.8464879138561856,2704,0.9119486282947822,0.8405381108635902,0.5108550928121451,0.512925423098382,0.7692030928559493
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,1941488137,3,b69c25480603ce368168d2027d0440423f86dd2866e16d0ed5bac620472b87af,0.8329514651326791,2578,0.9199520417518866,0.8387300401258847,0.505028776464694,0.49800973020787265,0.8109423224240127
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,1941488137,4,c0fddbd8642abf6c3cf66942cdb56947649f142191b46a8425f429f532262ac6,0.8212273175388737,2812,0.912388465020044,0.8489427170488599,0.5158503959814358,0.5152057245080501,0.7864836703261283
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,4198936517,0,5c219cc120686c883e7bf755698024447f43c50ba720467e8ea0c62d10c59c56,0.8632321389203829,2636,0.8992619671678852,0.8571520729090151,0.5579008542591453,0.5198093046194312,0.6822700786508926
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,4198936517,1,3d6c3d07b85c2cc2d5be78939c078813b2caccd1365475fd07f9320e7ab8e035,0.8450173892794903,2980,0.9138804148871263,0.847833470339174,0.527897794812683,0.5229001183031942,0.7508866147472434
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,4198936517,2,8c83f85e76b7e1295bbdc5eeda9af96b06b5bebcc45111d68752138c42d35ae4,0.8649479890738632,2774,0.9158746804745362,0.8157052639895953,0.4971973871978058,0.4983388704318937,0.8113807398978975
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,4198936517,3,f9c6e915b8e319425e68b7ed11852de6369777cb1df242e8acaaf7516c487593,0.8377480873067206,2696,0.9124629080118695,0.8414902572995271,0.548936028774464,0.5278283012004366,0.6994484156778414
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,4198936517,4,8c25f08c33d9218824f51c83c6e15f1b38436e4c883a76888389a856c3727acb,0.8555293005671079,2744,0.9206864564007421,0.8398263319280231,0.535038250213338,0.517921868707209,0.7964265014537392
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,983997847,0,7073e1468209ad34718675fe4cde1f700224fc93c70c42e428ab87870680b0a4,0.8265853304439237,2804,0.9196278044352224,0.8579399194853083,0.5640357674773928,0.5411808254673329,0.7970394528402037
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,983997847,1,b09953fd4d7f62ee241de6a0743dee295aedf4f2c788ab85ac3d61b3d4534be6,0.8356798150087166,2695,0.9144206442907742,0.818855607684126,0.4909882966015089,0.47980315767890097,0.788206549915549
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,983997847,2,e03a947319a7ce0a30a9acde4d445c946a156102ab02ceeb9e0082a1c7577c02,0.8692550804076881,2817,0.9144479943201987,0.836782320535004,0.5185915669173604,0.5034650683648624,0.7719855914377185
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,983997847,3,b2d432a7a3f9058c024f5f2578182a059bf5778bbcadeb61784cabe54ba6f18c,0.8773789342814512,2922,0.9234335137825898,0.858737094879835,0.5380261413061675,0.5300744701164789,0.810796039725003
gcn,GCN (leak-safe KNN graph),biosnap,cold_drug,983997847,4,4662f7f454bfe52811ed009d8fdf5609c6f3c1f4ef1c5a40cf74dc10cf553ded,0.8268840538970409,2592,0.9132645903479237,0.8377363337810547,0.5359379463114073,0.5204576304052744,0.7465526465847068
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,1941488137,0,81ff1cf1289174f7f6901b238f8274214b99ccf0b30871c1e9fb9c54824eaa64,0.5906393169512704,736,0.8192934782608695,0.6550507110999528,0.1473541154345874,0.22387267904509284,0.4687652179802934
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,1941488137,1,eabf504c52c58bec765481fe1a8d067deb9776838063c0dd93aba9f9ca6a4f01,0.6665802001953125,536,0.8251356852103121,0.6788616966473602,0.17496319220873405,0.2855162855162855,0.4671452805399895
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,1941488137,2,71e439ff03789bdbb390dc0982ac35cf36ec23da8658bdc6f1c9507745b8db2c,0.5779417438271605,530,0.8483704974271012,0.6552591669633322,0.17824518611354248,0.2928,0.4602734013697872
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,1941488137,3,a2fec1a3c34444adeaee1cbd3ef8a0559776fb58b5a9dd7b001bf0798e165db1,0.703449230647522,448,0.789163961038961,0.6278671576052296,0.14602987242523113,0.2193839218632607,0.4727888073170022
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,1941488137,4,2d243d87e3fd1623d5b3ffa784324892aff86c3e2b7e6290683beb57d2989f5f,0.6537574106713668,567,0.8784672118005451,0.6811065075321395,0.18067926386186167,0.23434343434343435,0.4560542056005295
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,4198936517,0,d53948b107e6707f76abc6bf9e2514eb15982fc444fe80edcf89039c411d2277,0.6005113221329438,580,0.6920062695924765,0.7059485731272295,0.20475799481381496,0.2719525750277881,0.5041689379982752
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,4198936517,1,8bff8961308d7d7b0f11d6d7c62d411933414e2e6c9595b8e07a666c48d87f8f,0.6669423440453686,685,0.7908427339084273,0.628591826948692,0.14310380652362517,0.24011571841851495,0.47842035500970603
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,4198936517,2,b06c142765e46d6b37f51c4a3b5e4e7e891c7f7d5174fb2d2222a0e978f374d4,0.6083159750040057,561,0.8820288445956895,0.6945918766145253,0.20376668654022925,0.2876712328767123,0.48567057416863635
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,4198936517,3,90617ac60f1398f5f2afa657254153ae236a96395e763562096e6ea10484c2ec,0.6028141101862862,486,0.8683127572016461,0.6221259039103118,0.14217946869488393,0.1963470319634703,0.47066400606338293
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,4198936517,4,31c262bcb54487b7291c0f669411fd1ee4e817ab0fde336d5dc0811140ecd8b9,0.6679053254437871,495,0.7904499540863177,0.6235675951433527,0.16194232865720032,0.2537606278613473,0.483846888836116
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,983997847,0,be2fa14682ea8a906e1802a152fe451a9cfa1250c630bcae12bca002a7e4c105,0.6224603601182478,542,0.7935256625293525,0.6459418104328646,0.1620154058668587,0.26331538001196886,0.47707564313117773
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,983997847,1,fdb70f98b9e463558151fd73d60c71913bd135cf0ce599a478c803de17e9da06,0.6598297307088516,564,0.7911025145067698,0.6564324920778634,0.1846668914430773,0.273542600896861,0.4860868690765067
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,983997847,2,60f2b6d3b2a8cf0e94118477302b68562aa9163fef1a739ab2ee91f9a9ecc305,0.589248843004628,633,0.5114174924601465,0.6645535564989306,0.16834061787247362,0.2095724907063197,0.49213266331855565
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,983997847,3,58a094f9e8b563676173b717dbdfaf332a78a9bec18a7880fae9290d9c6c7f60,0.6757419525414767,465,0.7567937438905181,0.6451363163371487,0.14736424331658143,0.2301980198019802,0.44883799356957005
gcn,GCN (leak-safe KNN graph),biosnap,cold_pair,983997847,4,c84d88de123bbd2f315b943f35ec392b0da31f3f67825c3d6b9a97568dc17108,0.5947551020408164,590,0.6978428351309707,0.6222002298190175,0.15143300753999023,0.2227506936187079,0.4850766648413384
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,1941488137,0,766482f3df920b6196c8c65f02aec9f1e1e1665d35dd7f78a5042a0d576940bc,0.6686461202938475,3596,0.8325664880169886,0.6486463415350885,0.1791519162557999,0.22365490563826046,0.49738344074112095
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,1941488137,1,6845a196d809cb07fee4888cc59d379b6fe25b3ba4eb5507af2fc25a3f7a82d0,0.8096764948835955,2732,0.86656462132304,0.7545069323713958,0.24659127494524802,0.3708817069344211,0.47845267559567545
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,1941488137,2,f39fce42250d53c5ddc8895a8498a944872f43fd73a6f13a0a9fdd355bb652a5,0.740566490490336,2521,0.8202372795788108,0.6980945696765968,0.18871719002962836,0.3017229303824065,0.5014361025617547
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,1941488137,3,f358d9d2e2425b7e887892e4fe84f7af67f338032486c9b132b585223b8e3818,0.7309070665128796,2349,0.8655907736367506,0.6511521075152946,0.18991554975936703,0.32154717718304354,0.47018508894802774
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,1941488137,4,5389109904b9618c65333360931fc52bdb7de0768f8973450380d4a88c7fc7c2,0.7266910791408613,2632,0.8445703232937275,0.7038167722951563,0.22496145627250252,0.33959495157029645,0.4869086487652504
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,4198936517,0,fc1aa75b9b0048814ec09add25cac8ade5a40e6a544a3caeb436ae39d1baa70f,0.7053942808484233,3097,0.8729562333049579,0.7495798479660288,0.24389492098120064,0.3873159682899207,0.47849751101781246
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,4198936517,1,db37bd811ed02491ea414044eaae7af593fb30c6d1b44fcfce78e2e99a64654e,0.6872523517219388,3019,0.8558222168689211,0.7002887476148902,0.19929375030907465,0.2919254658385093,0.49492161182099825
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,4198936517,2,008d3a0994db69d5f54c4588ac93f4b42f976f4d22fbd4d859719ba070434feb,0.7592225306612771,2727,0.8886221955528886,0.7276108248888695,0.24833530531259768,0.3850542978096816,0.4931187287462901
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,4198936517,3,2b4e4783de0d8059207c5a62c7dbf0be095bbdf34bc85fea34551d9ed48f64c4,0.6373883385190446,2534,0.691325249336299,0.652139202037764,0.1742115253424177,0.2301360057265569,0.508106830675308
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,4198936517,4,060b1660c869c9a5900c2bdf4a60648e17462fa3743731198ea2f6c924b2c98c,0.6697037545644644,2453,0.8008005040210503,0.6649536271716671,0.1893526721963564,0.2876076872100729,0.4739359570855964
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,983997847,0,590177958a695186bda43d57061d2dd194cac2a926bfc568d7e9cbd20a0946d7,0.7202474918798556,2614,0.8193642623634972,0.6715580910628368,0.18180410019647358,0.29063097514340347,0.4800632084354962
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,983997847,1,832f3a6629cf6f280cc79aecaad2047b5b96d712c30e3d0178757df16e2073f4,0.7192823000774544,3068,0.8489095650112599,0.7386533925077641,0.257286834235796,0.37273957436339034,0.4962232045033207
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,983997847,2,220d15cc845679126f23b0d8e09c11a2944998d03393e7bdfaf23bdf7bbe6f7c,0.7063362378466495,2953,0.885847982021365,0.7378909152292107,0.25121132471549135,0.3925294888597641,0.489943043989678
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,983997847,3,c07811eaf01be5606d069d70d312ec46bd0136fb0cfcf0d26d09dad667c9c6cc,0.7468421176362794,2258,0.8756743699170626,0.6972368592411511,0.1892868774084226,0.27850467289719627,0.48722968719185217
gcn,GCN (leak-safe KNN graph),biosnap,cold_protein,983997847,4,be3028af004ff4ad7fc880847e5721202254729b24a883654424bcb59362c142,0.6325643862630095,2937,0.7976289968118364,0.711050978736418,0.2231823504778994,0.2911968777103209,0.49125529924484146
gcn,GCN (leak-safe KNN graph),biosnap,random,1941488137,0,ad307479fdfca1bc80726097c9633b89a766f0c052aa390ebf328171c21c20ea,0.8970543705384734,2766,0.9336094130020377,0.9035184627506091,0.6549406265026703,0.6043869956913435,0.8460089294877771
gcn,GCN (leak-safe KNN graph),biosnap,random,1941488137,1,6fa5158ba6cde08eb257cca347f872d440be4063e1353c8862c0835e91c2b47b,0.8947761511270106,2766,0.9250312232958654,0.8923240200053432,0.6523795607300844,0.6058406773803352,0.8070675867061087
gcn,GCN (leak-safe KNN graph),biosnap,random,1941488137,2,f6e10fabc28d032393e8f512d4983004ec310f38d62778b133b3b45cae5a2c2a,0.8894869428303287,2766,0.9090580424636824,0.8835621146459252,0.581273856661191,0.5532052317132246,0.7268986329640428
gcn,GCN (leak-safe KNN graph),biosnap,random,1941488137,3,fd50f36d14dadeb82fe6a6302b549c9776447b6a69cc2f8d76efcbb99005da9f,0.887567934560461,2766,0.9131992374942484,0.892025493951186,0.5924961519872867,0.5679699002126616,0.712059292360529
gcn,GCN (leak-safe KNN graph),biosnap,random,1941488137,4,0ae404c6a6a1746c2c9e5528b7d46caf69054bccd9adcc9e24b79ad0f3a511ae,0.8840998793364486,2766,0.9146453690922237,0.8812706090744497,0.5703373350489582,0.5463755458515284,0.7695878563270178
gcn,GCN (leak-safe KNN graph),biosnap,random,4198936517,0,b82fb594ef9a76316622e40d5368109a2f777cd25ff2614256d5e003e1ebb9af,0.897010143586356,2766,0.9273647538289621,0.8944761079820086,0.6618117862442642,0.6149825783972126,0.796808551803027
gcn,GCN (leak-safe KNN graph),biosnap,random,4198936517,1,d35151cd376427985bd2eb65c40c7eb5c48ac76a0c112b9972ccc80580a7ea3d,0.8944498445107893,2766,0.9320975481496089,0.8961694373732477,0.657229114466152,0.6183967491688216,0.9114623050983638
gcn,GCN (leak-safe KNN graph),biosnap,random,4198936517,2,d20f0a71685f63c6b28a247742b9eb647e68a8c5a18cca43d468f7e7f4aad191,0.8708484299023246,2766,0.9175704989154013,0.8813069649587572,0.5659522949952431,0.5487585462396546,0.7856568160938884
gcn,GCN (leak-safe KNN graph),biosnap,random,4198936517,3,83a851fa11ed8fad65087dacef6baaa027b1b9cc62c23a66cdc0dbe4373905fc,0.8751769486836556,2766,0.9311772825872608,0.8864394250711956,0.617844939828725,0.5884433962264151,0.7963594776718583
gcn,GCN (leak-safe KNN graph),biosnap,random,4198936517,4,926191e192e9d56dfe4651a1e860709623a292874976d39f7933f5519c3d0410,0.8972146012707276,2766,0.9312101492144876,0.8948575800875103,0.649635570825849,0.6035233945823073,0.8601370982519567
gcn,GCN (leak-safe KNN graph),biosnap,random,983997847,0,8ff5b20121f9b7c7e39c2f4ccfb4b1e8e6af52f307e5880ed1f4e1797346a11e,0.8817275243697864,2766,0.9233221586800763,0.8764907938509607,0.6082640471208764,0.5813744841198636,0.8348304498685549
gcn,GCN (leak-safe KNN graph),biosnap,random,983997847,1,1294db83319fed0aa355ff7e286011b66c0f93c8ba895073c9f0c24ea0d1e73e,0.8873234600682125,2766,0.9187208308683363,0.8856094548042049,0.5625213106545056,0.5671276037108349,0.7974740481539948
gcn,GCN (leak-safe KNN graph),biosnap,random,983997847,2,8c6e31b42705db209a13a0b41afcc94f66e6ac0e6ca18b74f1da83e2d6100a90,0.8925958686631197,2766,0.9346940117005192,0.8973381976892217,0.6522086455207061,0.6158901991107675,0.8862352858259256
gcn,GCN (leak-safe KNN graph),biosnap,random,983997847,3,bce862cbfa862881cd04ec719d9e338a9213cc9c047924969597a45bd6381ca9,0.89765086213944,2766,0.9295010845986985,0.9015313257931633,0.6653556463938874,0.6230890880337375,0.7999955671290829
gcn,GCN (leak-safe KNN graph),biosnap,random,983997847,4,2ecb245f9cc66272424e0757f73513e0fd93efc0cfda0846ffee8a367806357d,0.8895032520298618,2766,0.924505357260238,0.8885750767636558,0.5827397476437616,0.5728101171657057,0.7722222906269437
gcn,GCN (leak-safe KNN graph),human,cold_drug,1941488137,0,33abce320291ccdc6698b267d9556020a416233d3b3820b517bdcc91e9fc3299,0.9003931947069943,696,0.9067398119122257,0.8914385569427931,0.5043457952216784,0.43333333333333335,0.8379508087406415
gcn,GCN (leak-safe KNN graph),human,cold_drug,1941488137,1,ae8f7860896616a8f2771806c8c1248d8477c63dbd8ac7815914d7c646584319,0.9074582846211074,422,0.9164153382162861,0.8745990656094877,0.5536842250504239,0.5302663438256658,0.3332680092282477
gcn,GCN (leak-safe KNN graph),human,cold_drug,1941488137,2,b68e45549745c30c1c42e85d37fb893d878dd47a80148d4be45e71d240a4a702,0.9409279778393352,538,0.9067252450152078,0.9086522781608878,0.5085915081734055,0.45454545454545453,0.6814650111655636
gcn,GCN (leak-safe KNN graph),human,cold_drug,1941488137,3,58a25f4b895a6d9e8f1a9cf30e14b44ae170cec34c2c4df93cc50a4dccf76988,0.9066881144398832,572,0.8820724729815639,0.8718756112768351,0.45318313258885384,0.4462686567164179,6.487567225121893e-05
gcn,GCN (leak-safe KNN graph),human,cold_drug,1941488137,4,f15ad55d17fac03e449c1c1fc6875fdb990fdf60fe1698200900740284a4d36b,0.9168592672220729,405,0.9205387205387205,0.9020509068739522,0.6033776723731397,0.5414507772020726,0.6821727028611588
gcn,GCN (leak-safe KNN graph),human,cold_drug,4198936517,0,53fc35f787d95aa4ccf5a31c279e4d558b641572e662659e34c2367a53e39656,0.8979244444444445,623,0.901794834379104,0.8685117576888096,0.4712504428510877,0.46203037569944044,0.5776492777589248
gcn,GCN (leak-safe KNN graph),human,cold_drug,4198936517,1,1dd2fa861a65bf0fe7898c29c66848a63e8e312ffcf4edc693d33fd53789ab3f,0.8843802928224622,401,0.9249603264565858,0.9050618466303071,0.6092712819524775,0.5357643758765779,0.8211767144725748
gcn,GCN (leak-safe KNN graph),human,cold_drug,4198936517,2,d82dcbcf199a47ea672296109404c19bbedc9801ee61cc53cc69feed6560b615,0.8949375890489403,346,0.8938518129269575,0.9025982324835444,0.6251555976285381,0.5398633257403189,0.4759481232460231
gcn,GCN (leak-safe KNN graph),human,cold_drug,4198936517,3,5a4997537612bc4fe41970e56cb749948ccb460568fff503b1357565f01446ac,0.9280522838264866,686,0.9145242512589451,0.8798776445188655,0.4981325851681195,0.4297082228116711,0.8241008788592196
gcn,GCN (leak-safe KNN graph),human,cold_drug,4198936517,4,fc30f517aa0c44ac36286b6849bfb304bc065ca3c152d835f08baa678d5ca22e,0.9191764566275068,577,0.9122420040964235,0.9147824310889107,0.5659462700533947,0.44466600199401796,0.6619863487922981
